timestamp,side,price,quantity,fee
2026-03-08 12:00:00+00:00,BUY,67104.0,0.029715,0.99699768
2026-03-08 12:00:00+00:00,SELL,67507.83,0.029715,1.002997584225
2026-03-08 13:00:00+00:00,BUY,67055.76,0.029736,0.9969850396799999
2026-03-08 14:00:00+00:00,BUY,67089.98,0.029721,0.99699064779
2026-03-08 15:00:00+00:00,SELL,67291.24,0.02981,1.0029759322
2026-03-08 16:00:00+00:00,SELL,67047.05,0.029919,1.0029903444750001
2026-03-08 17:00:00+00:00,BUY,66845.9,0.029829,0.99697317555
2026-03-08 19:00:00+00:00,BUY,67092.63,0.02972,0.9969964818000001
2026-03-08 19:00:00+00:00,BUY,66890.75,0.02972,0.993996545
2026-03-08 20:00:00+00:00,SELL,67412.46,0.029757,1.0029962861100001
2026-03-08 21:00:00+00:00,BUY,66777.78,0.02986,0.9969922554
2026-03-08 21:00:00+00:00,SELL,67179.65,0.02986,1.0029921744999999
2026-03-08 22:00:00+00:00,BUY,66023.19,0.030201,0.996983180595
2026-03-08 22:00:00+00:00,SELL,66420.52,0.030201,1.00298306226
2026-03-08 22:00:00+00:00,BUY,65824.52,0.030201,0.99398316426
2026-03-08 22:00:00+00:00,SELL,66619.19,0.030201,1.005983078595
2026-03-08 22:00:00+00:00,SELL,66817.85,0.030201,1.0089829439250002
2026-03-08 23:00:00+00:00,SELL,66188.94,0.030307,1.00299410229
2026-03-08 23:00:00+00:00,SELL,66386.92,0.030307,1.00599419222
2026-03-09 00:00:00+00:00,BUY,66187.75,0.030126,0.99698607825
2026-03-09 00:00:00+00:00,SELL,66586.08,0.030126,1.0029861230400001
2026-03-09 00:00:00+00:00,BUY,65988.59,0.030126,0.9939861311699999
2026-03-09 01:00:00+00:00,SELL,66438.35,0.030193,1.002986550775
2026-03-09 01:00:00+00:00,SELL,66637.07,0.030193,1.0059865272550002
2026-03-09 02:00:00+00:00,BUY,66437.15,0.030013,0.996989091475
2026-03-09 02:00:00+00:00,BUY,66237.24,0.030013,0.9939891420600002
2026-03-09 02:00:00+00:00,BUY,66037.33,0.030013,0.9909891926450002
2026-03-09 03:00:00+00:00,BUY,66997.19,0.029762,0.9969851843900001
2026-03-09 03:00:00+00:00,SELL,67400.38,0.029762,1.00298505478
2026-03-09 03:00:00+00:00,BUY,66795.59,0.029762,0.99398517479
2026-03-09 03:00:00+00:00,SELL,67601.98,0.029762,1.00598506438
2026-03-09 04:00:00+00:00,SELL,67386.36,0.029768,1.0029785822400001
2026-03-09 05:00:00+00:00,BUY,67683.48,0.02946,0.9969776604
2026-03-09 05:00:00+00:00,BUY,67479.82,0.02946,0.9939777486000002
2026-03-09 05:00:00+00:00,BUY,67276.16,0.02946,0.9909778368000001
2026-03-09 06:00:00+00:00,SELL,67477.98,0.029728,1.0029926947199999
2026-03-09 06:00:00+00:00,SELL,67679.81,0.029728,1.00599269584
2026-03-09 06:00:00+00:00,SELL,67881.64,0.029728,1.00899269696
2026-03-09 07:00:00+00:00,BUY,67324.59,0.029617,0.9969761910149999
2026-03-09 07:00:00+00:00,BUY,67122.0,0.029617,0.993976137
2026-03-09 08:00:00+00:00,BUY,67606.57,0.029494,0.9969940877900001
2026-03-09 09:00:00+00:00,BUY,67764.92,0.029425,0.9969913855
2026-03-09 09:00:00+00:00,SELL,68172.74,0.029425,1.0029914372500002
2026-03-09 09:00:00+00:00,SELL,68376.64,0.029425,1.005991316
2026-03-09 10:00:00+00:00,SELL,67805.66,0.029584,1.00298132272
2026-03-09 10:00:00+00:00,SELL,68008.47,0.029584,1.00598128824
2026-03-09 11:00:00+00:00,BUY,67578.59,0.029506,0.9969869382700001
2026-03-09 12:00:00+00:00,BUY,67993.2,0.029326,0.9969842916
2026-03-09 12:00:00+00:00,BUY,67788.61,0.029326,0.9939843884300001
2026-03-09 13:00:00+00:00,BUY,68831.83,0.028969,0.9969946416350002
2026-03-09 13:00:00+00:00,SELL,69246.06,0.028969,1.00299455607
2026-03-09 13:00:00+00:00,BUY,68624.71,0.028969,0.9939946119950002
2026-03-09 13:00:00+00:00,BUY,68417.6,0.028969,0.9909947272000001
2026-03-09 13:00:00+00:00,BUY,68210.48,0.028969,0.98799469756
2026-03-09 14:00:00+00:00,BUY,68942.37,0.028922,0.99697561257
2026-03-09 14:00:00+00:00,SELL,69357.27,0.028922,1.00297548147
2026-03-09 14:00:00+00:00,BUY,68734.92,0.028922,0.99397567812
2026-03-09 15:00:00+00:00,BUY,68800.43,0.028982,0.9969870311299999
2026-03-09 15:00:00+00:00,SELL,69214.48,0.028982,1.00298702968
2026-03-09 16:00:00+00:00,BUY,68765.75,0.028996,0.9969658435000001
2026-03-09 17:00:00+00:00,BUY,68559.45,0.029084,0.9969915219
2026-03-09 17:00:00+00:00,SELL,68972.04,0.029084,1.0029914056799998
2026-03-09 17:00:00+00:00,BUY,68353.15,0.029084,0.9939915072999999
2026-03-09 18:00:00+00:00,SELL,68558.2,0.029259,1.0029721869000001
